pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
10763,BL,nse_cm,,SILVERADD,SILVERADD-BL,,SILVERADD-BL,INF740KA1RE3,,,,DSPAMC - DSPSILVETF,,,1,1,-1,-1,2,-1,NSE,,,1345852800,,1345852800,0,0,0,0,0,227.34-241.40,0,0,1456077368,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,440183.00,1,0,24140,22734,1,1,1,0,0,1,0,8.64801e+07,0,0,440183,
22553,NM,nse_cm,,CIF27,CIF27-NM,,CIF27-NM,INE121A07RS9,,,,SEC RE NCD SR 4,,,1,1,-1,-1,2,-1,NSE,,,1391299200,,1391299200,0,0,0,0,0,922.40-1383.60,0,0,1456072748,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,1597.00,1,0,138360,92240,1,1,1,0,0,1,0,48858,0,0,1597,
18874,BW,nse_cm,,1003SCL30,1003SCL30-BW,,1003SCL30-BW,INE148I07PN0,,,,SEC RE NCD 10.00% SR IX,,,1,1,-1,-1,2,-1,NSE,,,1380326400,,1380326400,0,0,0,0,1442016000,571.43-857.13,0,0,1456072748,,,,,,,,,,CASH,,,,,71428,,,,0,20,,0.0000,T+1,315513000,0,1,32.00,1,0,85713,57143,1,1,1,0,0,1,0,1000,0,0,32,
8372,SG,nse_cm,,733TN57,733TN57-SG,,733TN57-SG,IN3120210429,,,,SDL TN 7.33% 2057,,,1,100,-1,-1,2,-1,NSE,,,1331424000,,1331424000,0,0,0,0,0,95.00-105.00,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
760654,N0,nse_cm,,9PCPL28,9PCPL28-N0,,9PCPL28-N0,INE389Z07096,,,,PCPL 9% 2028,,,1,1,-1,-1,2,-1,NSE,,,1453420800,,1453420800,0,0,0,0,1454630400,80000.00-120000.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,163.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,5000,0,0,163,
29627,BL,nse_cm,,AJAXENGG,AJAXENGG-BL,,AJAXENGG-BL,INE274Y01021,,,,AJAX ENGINEERING LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1424217600,,1424217600,0,0,0,0,0,473.80-503.10,0,0,1456077388,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,206618.00,1,0,50310,47380,1,1,1,0,0,1,0,1.14407e+08,0,0,206618,
30159,SG,nse_cm,,715RJ35,715RJ35-SG,,715RJ35-SG,IN2920240503,,,,SDL RJ 7.15% 2035,,,1,100,-1,-1,2,-1,NSE,,,1426982400,,1426982400,0,0,0,0,0,95.00-105.00,0,0,1456072750,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
756952,N0,nse_cm,,925PFL30,925PFL30-N0,,925PFL30-N0,INE202B07JQ6,,,,PFL 9.25% JUN 2030,,,1,1,-1,-1,2,-1,NSE,,,1434758400,,1434758400,0,0,0,0,0,80000.00-120000.00,0,0,1456072752,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,40000,0,0,1000,
14142,BL,nse_cm,,SBGLP,SBGLP-BL,,SBGLP-BL,INE05ST01028,,,,SURATWWALA BUS GROUP LTD,,,1,1,-1,-1,2,-1,NSE,,,1360454400,,1360454400,0,0,0,0,1442102400,29.09-30.87,0,0,1456077374,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,3359076.00,1,0,3087,2909,1,1,1,0,0,1,0,1.73416e+08,0,0,3359076,
2987,EQ,nse_cm,,NAZARA,NAZARA-EQ,,NAZARA,INE418L01047,,,,NAZARA TECHNOLOGIES LTD,,,5,1,-1,-1,2,-1,NSE,,,1301529600,,1301529600,0,0,0,0,1443312000,216.60-324.80,0,0,1456081179,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,369353.00,1,0,32480,21660,1,1,1,0,0,1,0,3.70465e+08,0,0,369353,
5189,BL,nse_cm,,STYLAMIND,STYLAMIND-BL,,STYLAMIND-BL,INE239C01020,,,,STYLAM INDUSTRIES LIMITED,,,10,1,-1,-1,2,-1,NSE,,,1312329600,,1312329600,0,0,1411603200,1412121600,0,2152.90-2285.90,0,0,1456077362,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,44827.00,1,0,228590,215290,1,1,1,0,0,1,0,1.69481e+07,0,0,44827,
758145,EQ,nse_cm,,LOTUSDEV,LOTUSDEV-EQ,,LOTUSDEV,INE0V9Q01010,,,,SRI LOTUS DEVLPRS N RTY L,,,1,1,-1,-1,2,-1,NSE,,,1438905600,,1438905600,0,0,0,0,0,125.91-153.87,0,0,1456081179,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,714514.00,1,0,15387,12591,1,1,1,0,0,1,0,4.88724e+08,0,0,714514,
17455,SG,nse_cm,,741GA33,741GA33-SG,,741GA33-SG,IN1420230048,,,,SDL GA 7.41% 2033,,,1,100,-1,-1,2,-1,NSE,,,1374969600,,1374969600,0,0,0,0,0,95.00-105.00,0,0,1456072747,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000,
14554,SG,nse_cm,,774UP37,774UP37-SG,,774UP37-SG,IN3320220152,,,,SDL UP 7.74% 2037,,,1,100,-1,-1,2,-1,NSE,,,1363478400,,1363478400,0,0,0,0,0,95.00-105.00,0,0,1456072747,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,
20574,SG,nse_cm,,72AP30,72AP30-SG,,72AP30-SG,IN1020190360,,,,SDL AP 7.2% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.56-111.14,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,944694.00,100,0,11114,10056,1,1,1,0,0,1,0,5.6035e+07,0,0,944694,
19114,BL,nse_cm,,NBIFIN,NBIFIN-BL,,NBIFIN-BL,INE365I01020,,,,N.B.I. IND. FIN. CO. LTD,,,10,1,-1,-1,2,-1,NSE,,,1164326400,,1164326400,0,0,0,0,1439683200,1852.30-1966.70,0,0,1456077381,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,52286.00,1,0,196670,185230,1,1,1,0,0,1,0,2.95485e+06,0,0,52286,
9668,EQ,nse_cm,,HIKAL,HIKAL-EQ,,HIKAL,INE475B01022,,,,HIKAL LIMITED,,,1,1,-1,-1,2,-1,NSE,,,666576000,,666576000,0,0,0,0,1455753600,161.82-242.72,0,0,1456081179,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,494312.00,1,0,24272,16182,1,1,1,0,0,1,0,1.23301e+08,0,0,494312,Security is under Surveillance Measure - The scrip PE is greater than 50 for previous 4 trailing quarters
13580,EQ,nse_cm,,RADIANTCMS,RADIANTCMS-EQ,,RADIANTCMS,INE855R01021,,,,RADIANT CASH MGMT SER LTD,,,1,1,-1,-1,2,-1,NSE,,,1357257600,,1357257600,0,0,0,0,1441238400,31.08-46.60,0,0,1456081179,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,2574648.00,1,0,4660,3108,1,1,1,0,0,1,0,1.06708e+08,0,0,2574648,
22123,SG,nse_cm,,717TN29,717TN29-SG,,717TN29-SG,IN3120190217,,,,SDL TN 7.17% 2029,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.32-110.86,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,947000.00,100,0,11086,10032,1,1,1,0,0,1,0,5e+08,0,0,947000,
13081,EQ,nse_cm,,TRIVENI,TRIVENI-EQ,,TRIVENI,INE256C01024,,,,TRIVENI ENGG. & INDS. LTD,,,5,1,-1,-1,2,-1,NSE,,,818899200,,818899200,0,0,0,0,1454803200,307.75-461.55,0,0,1456081180,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,259831.00,1,0,46155,30775,1,1,1,0,0,1,0,2.18898e+08,0,0,259831,
16950,SM,nse_cm,,CELLPOINT,CELLPOINT-SM,,CELLPOINT-SM,INE0O0001013,,,,CELL POINT (INDIA) LTD,,,5,1200,-1,-1,2,-1,NSE,,,1372377600,,1372377600,0,0,1411257600,1411776000,0,12.20-18.20,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,611019.00,1200,0,1820,1220,1,1,1,0,0,1,0,1.86856e+07,0,0,611019,Security is under Surveillance Measure - Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
757469,ND,nse_cm,,965SCL30,965SCL30-ND,,965SCL30-ND,INE148I07XL8,,,,SCL 9.65% 2030 SR VII,,,1,1,-1,-1,2,-1,NSE,,,1438732800,,1438732800,0,0,0,0,0,820.00-1230.00,0,0,1456072752,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,2887.00,1,0,123000,82000,1,1,1,0,0,1,0,88294,0,0,2887,
22670,EQ,nse_cm,,RPTECH,RPTECH-EQ,,RPTECH,INE0J1F01024,,,,RASHI PERIPHERALS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1392336000,,1392336000,0,0,0,0,1439337600,287.30-430.90,0,0,1456081179,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,278426.00,1,0,43090,28730,1,1,1,0,0,1,0,6.58997e+07,0,0,278426,
1353,SM,nse_cm,,PARAMPARA,PARAMPARA-SM,,PARAMPARA-SM,INE749Y01014,,,,PARAMPARA DAIRY DLGHT LTD,,,5,8000,-1,-1,2,-1,NSE,,,1202860800,,1202860800,0,0,1414195200,1414713600,0,10.20-11.20,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,343349.00,8000,0,1120,1020,1,1,1,0,0,1,0,1.05e+07,0,0,343349,Security is under Surveillance Measure - Stage 1 Long Term ASM scrip
16133,SM,nse_cm,,KRISHCA,KRISHCA-SM,,KRISHCA-SM,INE0NR701018,,,,KRISHCA STRAPPING SLTN L,,,5,500,-1,-1,2,-1,NSE,,,1369526400,,1369526400,0,0,0,0,0,139.05-208.55,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,472187.00,500,0,20855,13905,1,1,1,0,0,1,0,1.444e+07,0,0,472187,Security is under Surveillance Measure - Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
1142,EQ,nse_cm,,GINNIFILA,GINNIFILA-EQ,,GINNIFILA,INE424C01010,,,,GINNI FILAMENTS LTD,,,1,1,-1,-1,2,-1,NSE,,,476668800,,484531200,0,0,1411171200,1411689600,0,31.28-46.90,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2558196.00,1,0,4690,3128,1,1,1,0,0,1,0,8.56501e+07,0,0,2558196,Security is under Surveillance Measure - High low price variation was greater than 200% in previous 365 days
477,EQ,nse_cm,,BIRLACABLE,BIRLACABLE-EQ,,BIRLACABLE,INE800A01015,,,,BIRLA CABLE LIMITED,,,1,1,-1,-1,2,-1,NSE,,,476668800,,502675200,0,0,1406505600,1407024000,0,111.40-167.08,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,718169.00,1,0,16708,11140,1,1,1,0,0,1,0,3e+07,0,0,718169,Security is under Surveillance Measure - The scrip PE is greater than 50 for previous 4 trailing quarters
11650,BL,nse_cm,,BOHRAIND,BOHRAIND-BL,,BOHRAIND-BL,INE802W01023,,,,BOHRA INDUSTRIES LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1351296000,,1351296000,0,0,0,0,0,19.30-20.48,0,0,1456077393,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,692329.00,1,0,2048,1930,1,1,1,0,0,1,0,2.11722e+07,0,0,692329,
3520,SG,nse_cm,,684MH32,684MH32-SG,,684MH32-SG,IN2220210032,,,,SDL MH 6.84% 2032,,,1,100,-1,-1,2,-1,NSE,,,1305676800,,1305676800,0,0,0,0,0,95.00-105.00,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
20218,SG,nse_cm,,750GA30,750GA30-SG,,750GA30-SG,IN1420190200,,,,SDL GA 7.50% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,102.41-113.19,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,470879.00,100,0,11319,10241,1,1,1,0,0,1,0,1.44e+07,0,0,470879,
20786,NC,nse_cm,,80409TCH27,80409TCH27-NC,,80409TCH27-NC,INE033L07ID4,,,,TCHFL 8.0409% 2027 SR.C,,,1,1,-1,-1,2,-1,NSE,,,1388016000,,1388016000,0,0,0,0,1394150400,80000.00-120000.00,0,0,1456072748,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,50000,0,0,1000,
395,EQ,nse_cm,,BEML,BEML-EQ,,BEML,INE258A01024,,,,BEML LIMITED,,,10,1,-1,-1,2,-1,NSE,,,467424000,,,0,0,0,0,1455408000,1365.20-2047.80,0,0,1456081179,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,58552.00,1,0,204780,136520,1,1,1,0,0,1,0,8.3289e+07,0,0,58552,Security is under Surveillance Measure - The scrip PE is greater than 50 for previous 4 trailing quarters
12689,SG,nse_cm,,764AP33,764AP33-SG,,764AP33-SG,IN1020220605,,,,SDL AP 7.64% 2033,,,1,100,-1,-1,2,-1,NSE,,,1354406400,,1354406400,0,0,0,0,0,95.00-105.00,0,0,1456072746,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
22927,N2,nse_cm,,AAFS34,AAFS34-N2,,AAFS34-N2,INE0L6808037,,,,AAFS MARKET LINK2034 SRB,,,1,1,-1,-1,2,-1,NSE,,,1394064000,,1394064000,0,0,0,0,0,80000.00-120000.00,0,0,1456072748,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,191.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,5850,0,0,191,
13978,BL,nse_cm,,TANLA,TANLA-BL,,TANLA-BL,INE483C01032,,,,TANLA PLATFORMS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,852422400,,852422400,0,0,0,0,1445990400,440.45-467.65,0,0,1456077373,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,218288.00,1,0,46765,44045,1,1,1,0,0,1,0,1.32617e+08,0,0,218288,
1424,EQ,nse_cm,,HINDZINC,HINDZINC-EQ,,HINDZINC,INE267A01025,,,,HINDUSTAN ZINC LIMITED,,,5,1,-1,-1,2,-1,NSE,,,467424000,,,0,0,0,0,1434585600,530.45-648.25,0,0,1456081179,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,169012.00,1,0,64825,53045,1,1,1,0,0,1,0,4.22532e+09,0,0,169012,Security is under Surveillance Measure - Identified under Surveillance measure in respect of companies with high promoter pledge
23206,SG,nse_cm,,745MH37,745MH37-SG,,745MH37-SG,IN2220230295,,,,SDL MH 7.45% 2037,,,1,100,-1,-1,2,-1,NSE,,,1395532800,,1395532800,0,0,0,0,0,95.00-105.00,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,
15068,EQ,nse_cm,,RELIGARE,RELIGARE-EQ,,RELIGARE,INE621H01010,,,,RELIGARE ENTER. LTD.,,,1,1,-1,-1,2,-1,NSE,,,880070400,,880070400,0,0,1419552000,1420070400,0,176.84-265.24,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,452141.00,1,0,26524,17684,1,1,1,0,0,1,0,3.30755e+08,0,0,452141,Security is under Surveillance Measure - The scrip PE is greater than 50 for previous 4 trailing quarters
20600,SG,nse_cm,,670AP26,670AP26-SG,,670AP26-SG,IN1020200078,,,,SDL AP 6.70% 2026,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,99.32-109.76,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,956499.00,100,0,10976,9932,1,1,1,0,0,1,0,1e+08,0,0,956499,
12297,BL,nse_cm,,CHOLAFIN,CHOLAFIN-BL,,CHOLAFIN-BL,INE121A01024,,,,CHOLAMANDALAM IN & FIN CO,,,10,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1454716800,1619.60-1719.60,0,0,1456077328,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,59069.00,1,0,171960,161960,1,1,1,0,0,1,0,8.43853e+08,0,0,59069,
20532,EQ,nse_cm,,AXISGOLD,AXISGOLD-EQ,,AXISGOLD,INF846K01W80,,,,AXIS MF - AXIS GOLD ETF,,,1,1,-1,-1,2,-1,NSE,,,974332800,,974332800,0,0,0,0,1280016000,102.65-153.97,0,0,1456077755,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,778997.00,1,0,15397,10265,1,1,1,0,0,1,0,4.00307e+08,0,0,778997,
14377,BL,nse_cm,,PUNJABCHEM,PUNJABCHEM-BL,,PUNJABCHEM-BL,INE277B01014,,,,PUNJAB CHEM & CROP PROT L,,,10,1,-1,-1,2,-1,NSE,,,857779200,,857779200,0,0,0,0,1437264000,993.30-1054.70,0,0,1456077361,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,97803.00,1,0,105470,99330,1,1,1,0,0,1,0,1.22622e+07,0,0,97803,
14255,EQ,nse_cm,,REDINGTON,REDINGTON-EQ,,REDINGTON,INE891D01026,,,,REDINGTON LIMITED,,,5,1,-1,-1,2,-1,NSE,,,855964800,,855964800,0,0,0,0,1436054400,201.20-301.70,0,0,1456081179,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,397141.00,1,0,30170,20120,1,1,1,0,0,1,0,7.81774e+08,0,0,397141,
14348,BL,nse_cm,,ORIENTALTL,ORIENTALTL-BL,,ORIENTALTL-BL,INE998H01012,,,,ORIENTAL TRIMEX LTD,,,1,1,-1,-1,2,-1,NSE,,,857692800,,857692800,0,0,0,0,1409961600,6.82-7.24,0,0,1456077374,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2403687.00,1,0,724,682,1,1,1,0,0,1,0,7.35073e+07,0,0,2403687,
756907,SG,nse_cm,,688ML35,688ML35-SG,,688ML35-SG,IN2420250010,,,,SDL ML 6.88% 2035,,,1,100,-1,-1,2,-1,NSE,,,1428537600,,1428537600,0,0,0,0,0,95.00-105.00,0,0,1456072752,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999985.00,100,0,10500,9500,1,1,1,0,0,1,0,3.5e+07,0,0,999985,
333,BL,nse_cm,,VALIANTORG,VALIANTORG-BL,,VALIANTORG-BL,INE565V01010,,,,VALIANT ORGANICS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1286323200,,1286323200,0,0,0,0,1360454400,238.92-253.68,0,0,1456077327,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,412360.00,1,0,25368,23892,1,1,1,0,0,1,0,2.7614e+07,0,0,412360,
760695,N0,nse_cm,,AAFS30C,AAFS30C-N0,,AAFS30C-N0,INE0L6807278,,,,AAFS MARKET LINKED 2030,,,1,1,-1,-1,2,-1,NSE,,,1452816000,,1452816000,0,0,0,0,0,80000.00-120000.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,544.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,16650,0,0,544,
758918,SG,nse_cm,,774TS55,774TS55-SG,,774TS55-SG,IN4520250353,,,,SDL TS 7.74% 2055,,,1,100,-1,-1,2,-1,NSE,,,1441497600,,1441497600,0,0,0,0,0,95.00-105.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
9911,BL,nse_cm,,AXITA,AXITA-BL,,AXITA-BL,INE02EZ01022,,,,AXITA COTTON LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1340236800,,1340236800,0,0,0,0,1455408000,9.16-9.72,0,0,1456077393,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,10626918.00,1,0,972,916,1,1,1,0,0,1,0,3.82621e+08,0,0,10626918,
16913,EQ,nse_cm,,ARTEMISMED,ARTEMISMED-EQ,,ARTEMISMED,INE025R01021,,,,ARTEMIS MED SERVICE LTD,,,1,1,-1,-1,2,-1,NSE,,,1264204800,,1264204800,0,0,0,0,1436659200,191.85-287.77,0,0,1456081179,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,416858.00,1,0,28777,19185,1,1,1,0,0,1,0,1.582e+08,0,0,416858,
14897,BL,nse_cm,,CENTRALBK,CENTRALBK-BL,,CENTRALBK-BL,INE483A01010,,,,CENTRAL BANK OF INDIA,,,1,1,-1,-1,2,-1,NSE,,,872121600,,872121600,0,0,0,0,1453593600,37.17-39.45,0,0,1456077375,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2624906.00,1,0,3945,3717,1,1,1,0,0,1,0,9.0514e+09,0,0,2624906,
759307,SG,nse_cm,,712UP33A,712UP33A-SG,,712UP33A-SG,IN3320250050,,,,SDL UP 7.12% 2033,,,1,100,-1,-1,2,-1,NSE,,,1445126400,,1445126400,0,0,0,0,0,95.00-105.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
17507,EQ,nse_cm,,INCREDIBLE,INCREDIBLE-EQ,,INCREDIBLE,INE452L01012,,,,INCREDIBLE INDUSTRIES LTD,,,1,1,-1,-1,2,-1,NSE,,,1151798400,,1151798400,0,0,1411344000,1411862400,0,29.16-43.72,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1529174.00,1,0,4372,2916,1,1,1,0,0,1,0,4.67638e+07,0,0,1529174,Security is under Surveillance Measure - Encumbrance of Promoters/ promoter group shareholding of at least 50% of the total capital
30460,SM,nse_cm,,RAPIDFLEET,RAPIDFLEET-SM,,RAPIDFLEET-SM,INE0QX901013,,,,RAPID FLEET MGT SERVICE L,,,5,600,-1,-1,2,-1,NSE,,,1427587200,,1427587200,0,0,0,0,0,140.00-210.00,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,243117.00,600,0,21000,14000,1,1,1,0,0,1,0,7.4348e+06,0,0,243117,Security is under Surveillance Measure - Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
19526,SG,nse_cm,,767AS33B,767AS33B-SG,,767AS33B-SG,IN1220230123,,,,SDL AS 7.67% 2033,,,1,100,-1,-1,2,-1,NSE,,,1382227200,,1382227200,0,0,0,0,0,95.00-105.00,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
7610,SM,nse_cm,,VIVO,VIVO-SM,,VIVO-SM,INE0IA701014,,,,VIVO COLLAB SOLUTIONS LTD,,,5,1600,-1,-1,2,-1,NSE,,,1325376000,,1325376000,0,0,1411603200,1411776000,0,72.20-79.80,0,0,1456081180,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,65890.00,1600,0,7980,7220,1,1,1,0,0,1,0,2.015e+06,0,0,65890,Security is under Surveillance Measure - EPS based on previous 4 trailing quarters in the scrip is zero
3815,BL,nse_cm,,ARIHANTCAP,ARIHANTCAP-BL,,ARIHANTCAP-BL,INE420B01036,,,,ARIHANT CAPITAL MKTS LTD,,,1,1,-1,-1,2,-1,NSE,,,1308182400,,1308182400,0,0,0,0,1442793600,72.92-77.42,0,0,1456077360,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,1313518.00,1,0,7742,7292,1,1,1,0,0,1,0,1.04613e+08,0,0,1313518,
760361,BL,nse_cm,,SMALLADD,SMALLADD-BL,,SMALLADD-BL,INF740KA1WX3,,,,DSPAMC - SMALLADD,,,1,1,-1,-1,2,-1,NSE,,,1450483200,,1450483200,0,0,0,0,0,15.51-16.45,0,0,1456077391,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,133658.00,1,0,1645,1551,1,1,1,0,0,1,0,4.0874e+06,0,0,133658,
